Dist.Code,Sh_Dist_code,FID_1,State,AgroClimate,District,Year,RICE.AREA..1000.ha.,RICE.PRODUCTION..1000.tons.,RICE.YIELD..Kg.per.ha.,RICE.SHARE.IN.TOTAL..Percent.,Crops,IMD_RF,IMD_Tmax,SD_RF_jun_nov
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2000,164.3,72,465.5,30.615,Rice,914.6796509,32.63914204,13.19626547
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2001,172.7,144.9,851.5,30.34,Rice,1198.326306,31.83595181,13.43162562
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2002,170.1,96.5,616,29.61,Rice,971.5633748,32.24047629,14.83935464
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2003,178.2,174.3,1015,30.02,Rice,1534.437061,31.93388748,15.9986948
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2004,180.52,162.82,941.5,30.325,Rice,1031.513342,32.35329024,14.31545855
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2005,168.96,145.9,871,29.295,Rice,1467.38724,32.60621325,21.32863909
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2006,173.4,103.71,646.5,30.84,Rice,731.3950521,31.47851086,9.849935722
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2007,153.8,53.52,358.5,30.51,Rice,588.9237712,32.46189849,8.511972586
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2008,173.3,103.69,588,29.1,Rice,1173.188578,32.192674,15.22230841
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2009,135.2,78.8,586.5,24.77,Rice,889.1541992,32.57677237,13.61763681
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2010,151.1,155,1046,24.68,Rice,910.3442342,32.60543664,10.97894605
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2011,157.6,204.5,1284,25.32,Rice,1342.131596,32.20679379,15.73657106
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2012,182.13,292.91,1652.5,27.58,Rice,1072.464693,32.0189298,14.12498894
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2013,188.69,364.36,1813,26.01,Rice,1426.026005,30.59173584,15.28208707
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2014,179,228,1255.5,25.05,Rice,827.3154541,33.32446829,14.02486998
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2015,169,189.33,1150.5,23.125,Rice,819.5956828,33.22805341,10.17061911
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2016,225,652.66,2903,NA,Rice,1445.236108,32.23113283,20.97241542
7,13033,206,MADHYA PRADESH,Central Plateau and Hill Region,Jabalpur,2017,210.2,526.17,2503.5,NA,Rice,725.0691162,32.45323181,9.328963343
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1990,236.3,297.1,1257,64.37,Rice,1440.741202,29.8413016,13.4695607
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1991,236.2,238.4,1009,67.85,Rice,885.4598811,31.12878132,12.21680252
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1992,237.3,263.6,1111,67.45,Rice,1023.496756,31.92134603,12.84966439
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1993,241.6,299.7,1240,65.35,Rice,1210.400489,31.19397831,13.52817968
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1994,243.7,228.3,937,64.89,Rice,1969.414851,29.87419891,21.41346359
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1995,243.3,295.9,1216,65.21,Rice,1276.066303,31.75620429,15.29114914
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1996,235.9,245.3,1040,66.83,Rice,1037.618774,31.19900894,11.32910989
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1997,243.9,257.7,1057,72.25,Rice,1555.562622,31.16227786,18.26474146
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1998,240.1,299.4,1247,69.86,Rice,1866.72645,31.08812841,19.07450339
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,1999,249.7,333.3,1335,70.53,Rice,1899.37916,30.19120248,20.14920073
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2000,246.6,209.4,849,74.14,Rice,912.9118042,31.43278567,12.11942757
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2001,249.5,358.2,1436,73.09,Rice,1554.234469,30.78216298,15.11157014
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2002,247.5,207.8,840,72.19,Rice,1104.224365,31.59489886,14.35210177
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2003,252.1,370.4,1469,72.26,Rice,1696.642512,30.7473135,17.56971953
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2004,224.8,246.49,1096,74.16,Rice,932.1275259,31.41996606,11.71515259
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2005,248.7,365.28,1469,72.3,Rice,1330.761202,30.99475447,18.62299794
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2006,248.65,299.34,1204,72.84,Rice,771.7561951,30.77428468,10.89472752
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2007,249.8,233.77,936,72.96,Rice,540.5535302,31.33939966,6.91905504
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2008,249.8,181.57,727,69.95,Rice,1077.933664,31.02059682,13.35750118
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2009,247.8,338.2,1365,73.11,Rice,929.2226093,31.95894082,11.80190182
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2010,247.9,353,1424,71.91,Rice,1196.068538,31.74720987,13.40310764
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2011,246.7,336.2,1363,64.54,Rice,1112.466928,31.18168132,11.79847006
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2012,260.77,486.46,1865,74.19,Rice,1031.017311,30.91829713,10.72547964
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2013,258.65,434.08,1678,70.31,Rice,1405.269982,29.79234028,14.08484569
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2014,245,449.33,1834,65.81,Rice,1082.943402,32.2217563,14.90322399
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2015,266,445.33,1674,70.45,Rice,909.1278123,32.08577092,11.86192241
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2016,272,675.33,2483,NA,Rice,1014.950388,32.01581001,10.46849794
8,13038,191,MADHYA PRADESH,Eastern Plateau and Hill Region,Balaghat,2017,220.21,395.48,1796,NA,Rice,906.2893724,32.10475699,10.3675711
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1990,20.8,20.7,995,3.61,Rice,1149.38186,30.53521779,12.82265415
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1991,19.1,10.8,565,3.55,Rice,703.3692383,32.12575684,10.18294617
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1992,18.6,12.9,694,3.41,Rice,924.6199137,32.5351991,12.95931387
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1993,19.4,17.5,902,3.33,Rice,1216.48359,31.95404822,16.3301033
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1994,20.1,19.4,965,3.34,Rice,1465.167737,30.66407706,17.09510002
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1995,19.6,11.1,566,3.29,Rice,885.888737,32.84638062,11.84444078
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1996,19,15.8,832,3.18,Rice,824.0285645,31.93377711,9.422001489
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1997,19.7,14.9,756,3.25,Rice,1326.597314,31.93971558,16.82206078
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1998,19.4,12.1,624,3.13,Rice,998.3327026,31.85048084,11.72009036
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,1999,25.4,21.1,831,4.08,Rice,1547.792489,30.90165081,19.50439262
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2000,24.8,11,444,4.61,Rice,782.8308716,32.44851894,10.66314014
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2001,25.4,11.3,445,4.68,Rice,1061.053947,31.70674642,17.11087526
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2002,25.4,11,433,4.49,Rice,982.0565877,32.38646342,14.24274801
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2003,24.3,21.1,868,4.1,Rice,1159.689689,31.70204099,12.97666054
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2004,22.68,15.22,671,3.77,Rice,733.0826294,32.31420727,9.781292025
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2005,21.57,16.49,764,3.64,Rice,1375.619084,32.00316321,17.46438268
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2006,20.56,16.67,811,3.32,Rice,900.658606,31.5642746,14.38751431
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2007,20.5,12.01,586,3.27,Rice,852.9734416,31.99290206,12.59942834
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2008,19.3,9.57,496,3.05,Rice,792.2454875,31.95439402,9.959342416
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2009,18.8,14.2,755,3,Rice,1233.661153,32.64711857,17.02884541
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2010,18.3,30.2,1650,2.79,Rice,1092.563985,32.34171473,11.65929467
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2011,20.2,43,2129,2.93,Rice,1055.660042,32.05206668,11.25430851
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2012,13.94,38.37,2753,1.97,Rice,1025.602718,31.65546055,12.53580481
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2013,13.81,28.05,2031,1.9,Rice,1509.585384,30.42398523,14.72145379
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2014,20,48,2400,2.76,Rice,838.45,33.20277996,11.88490829
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2015,31,54,1742,3.86,Rice,1021.771334,32.96574357,13.61224136
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2016,35,53.33,1524,NA,Rice,1227.067643,31.32854517,13.2377931
9,13036,196,MADHYA PRADESH,Central Plateau and Hill Region,Chhindwara,2017,34.01,42.06,1237,NA,Rice,832.5291951,31.53445443,8.649749184
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1990,11.4,12.7,1114,3.32,Rice,1316.021552,29.8953406,12.99127324
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1991,11,12.9,1173,3.11,Rice,887.2719455,30.74386183,12.57443545
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1992,10.6,11,1038,2.86,Rice,1020.457777,31.62565168,14.39442073
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1993,10,11,1100,2.6,Rice,1179.35123,30.85180283,15.34938717
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1994,9.1,9.5,1044,2.43,Rice,1797.061035,30.34073798,22.63157866
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1995,9,7.2,800,2.28,Rice,742.2785475,31.80479209,10.77904034
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1996,9.4,10.2,1085,2.34,Rice,751.4983792,30.99777603,9.797536532
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1997,8.2,9,1098,2,Rice,1266.953356,31.4408048,15.49610159
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1998,6.6,7.7,1167,1.6,Rice,1020.764438,31.04143174,13.06200748
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,1999,9.4,12,1277,2.24,Rice,1739.165093,30.54595025,23.20994356
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2000,10.8,9.1,843,2.61,Rice,828.9626261,31.28755951,12.11214733
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2001,13.2,15.4,1167,3.25,Rice,1017.416511,30.85618146,13.84589556
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2002,13,9.1,700,3.23,Rice,990.5148451,31.51966445,15.27156989
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2003,13.3,15.6,1173,3.32,Rice,1092.65391,31.28575071,11.84602875
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2004,14.03,14.95,1066,3.5,Rice,893.3017307,30.98923651,12.27099927
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2005,13.05,13.93,1067,3.34,Rice,1339.986789,31.14538765,19.75536611
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2006,13.61,14.58,1072,3.5,Rice,829.0337151,30.71545887,14.07436842
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2007,12.9,8.38,650,3.23,Rice,797.2017551,31.42840131,14.07626163
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2008,13.1,8.05,615,3.09,Rice,853.0961643,31.14827983,10.57844003
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2009,13.4,14.9,1112,3.24,Rice,1041.274421,31.50955868,20.70595105
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2010,12.5,19.5,1560,2.98,Rice,935.8326959,31.17897002,10.74326298
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2011,12,21.5,1792,2.82,Rice,1074.908095,31.06632233,12.94714917
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2012,12.91,17.21,1333,2.92,Rice,1124.176975,31.18955676,15.34341897
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2013,18.36,24.99,1361,3.89,Rice,1703.608358,30.08915424,18.6251475
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2014,18,25.33,1407,3.85,Rice,852.67846,32.04392529,12.46124734
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2015,34,89.33,2627,6.84,Rice,884.7238024,32.24108791,13.36028247
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2016,55,154.66,2812,NA,Rice,1173.294529,31.64657839,13.61722692
10,13034,211,MADHYA PRADESH,Central Plateau and Hill Region,Narsimhapur,2017,39.1,181.3,4637,NA,Rice,807.2875502,31.80247792,9.246768845
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1990,95.8,136.4,1424,21.49,Rice,1375.412429,30.3759462,13.45499501
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1991,95.5,59.2,620,25.44,Rice,945.8423321,31.68737968,12.93216625
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1992,96.8,97.3,1005,23.26,Rice,1033.869103,32.249921,13.54175597
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1993,98.4,135.2,1374,21.38,Rice,1158.842694,31.76184479,13.12857422
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1994,100.2,140.1,1398,22,Rice,1643.393376,30.73060036,17.15614906
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1995,100.7,88,874,22.15,Rice,1028.341689,32.6703159,11.25446048
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1996,99.7,103.8,1041,21.33,Rice,907.3911696,31.72635682,10.28992433
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1997,102.8,91.8,893,22.22,Rice,1199.938012,31.9942716,12.65252275
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1998,105,125.6,1196,22.65,Rice,1106.539828,31.56089719,11.57555294
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,1999,107.6,148.3,1378,23.12,Rice,1408.247775,31.04740127,16.85652637
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2000,111.1,43.9,395,25.84,Rice,858.4468384,32.12334903,12.14989171
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2001,116,112.4,969,25.57,Rice,1048.778118,31.52788448,11.30829063
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2002,116.9,80.2,686,25.39,Rice,1096.581421,32.00811434,16.79331112
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2003,120.6,175.7,1457,25.6,Rice,1390.038856,31.85449346,13.96349591
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2004,113.9,84.1,738,24.3,Rice,886.4619563,31.91608318,10.63516004
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2005,118.32,143.95,1217,23.68,Rice,1141.343877,31.94901721,15.45102648
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2006,119.39,135.81,1138,24.18,Rice,1017.464632,31.32842207,15.46323285
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2007,119,97.61,820,23.53,Rice,480.0095414,31.8462855,6.729501523
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2008,115.6,77.42,670,23.05,Rice,1002.482027,31.92999442,10.88554595
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2009,116.8,122.4,1048,23.23,Rice,1100.290663,32.39316972,12.71462609
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2010,116.3,153.9,1323,21.15,Rice,1335.595975,32.0005916,15.23901756
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2011,121.2,176.4,1455,22.33,Rice,1305.21121,31.95948919,13.35938967
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2012,136.55,281.01,2058,24.33,Rice,1002.136536,31.91717577,11.52406883
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2013,150.24,440.99,2935,25.99,Rice,1655.355948,30.53855197,17.34008488
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2014,139,199.33,1434,24.05,Rice,878.9323824,32.94004075,11.48951142
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2015,169,238.67,1412,30.01,Rice,889.7907903,33.1411279,11.5646768
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2016,182,450,2473,NA,Rice,1090.880193,31.45926062,12.49738165
11,13037,220,MADHYA PRADESH,Central Plateau and Hill Region,WaraSeoni,2017,133.13,319.98,2404,NA,Rice,853.8242469,31.58931573,10.44900997
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1990,156.5,123.1,787,28.32,Rice,1507.703475,30.79118443,14.42970587
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1991,155.3,87.2,561,31.15,Rice,1258.736882,32.44346555,18.28266487
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1992,158.5,92.8,585,31.15,Rice,1040.200171,32.70630232,12.41288795
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1993,162.7,129,793,29,Rice,1202.724841,32.19016679,14.19014403
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1994,164.8,140.3,851,29.15,Rice,1702.624479,30.89649995,17.38336519
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1995,167.5,118.5,707,29.6,Rice,1129.714376,32.92347145,12.9242672
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1996,167.4,136.8,817,29.16,Rice,1092.874418,32.22003969,12.00643177
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1997,173.8,106.5,613,31.2,Rice,1308.820231,32.46775119,12.61266244
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1998,173.9,123.2,354,15.55,Rice,1226.61322,31.94638348,12.06574103
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,1999,179.1,166.5,964,30.845,Rice,1565.074797,31.055878,16.60283394
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2000,175.2,63.2,363.5,35.42,Rice,897.6397949,32.69535319,12.10762577
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2001,186,142.4,768,34.365,Rice,1324.423405,32.03895664,12.6609162
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2002,184.2,97.6,523,34.265,Rice,932.673527,32.51876577,11.87482786
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2003,189.9,147.4,774,34.25,Rice,1446.903605,32.02080123,13.71927681
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2004,192.38,134.12,706.5,34.575,Rice,1167.811662,32.4969279,14.6135074
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2005,193.13,142.17,754,34.3,Rice,1238.913586,32.1175305,14.80054989
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2006,192.71,129.68,678.5,34.75,Rice,816.5923665,31.7805287,11.27909597
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2007,193.3,93.26,490.5,34.325,Rice,387.1766307,32.08672746,5.230705132
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2008,194.1,90.35,473,33.565,Rice,1078.824243,32.28223864,11.55209249
12,13035,208,MADHYA PRADESH,Eastern Plateau and Hill Region,Mandla,2009,180.1,106.2,608.5,33.045,Rice,824.3570557,32.91066074,9.82054402
